CustomerID,Recency,Frequency,Monetary,AOV,UniqueProducts,Lifespan,AvgDaysBetweenOrders,CLTV,CLTV_Tier,Churned,Log_Recency,Log_Frequency,Log_Monetary,Log_AOV,Log_CLTV
17188,11,7,2328.43,29.851666666666663,65,351,58.5,409.9083652968036,High,0,2.4849066497880004,2.0794415416798357,7.753378881438543,3.4291907737435388,6.018370234155737
17189,106,2,384.4,6.301639344262295,52,253,253.0,21.33924994385807,Low,1,4.672828834461906,1.0986122886681098,5.954281755980266,1.988098890649956,3.1063452184963087
17190,59,1,228.74,13.455294117647059,17,0,0.0,13.455294117647059,Low,0,4.0943445622221,0.6931471805599453,5.436948234717258,2.671060722383209,2.671060722383209
17191,28,7,1899.81,8.260043478260869,159,340,56.666666666666664,111.68031387730791,High,0,3.367295829986474,2.0794415416798357,7.550035390097248,2.225708743923617,4.724554728567905
17193,36,7,1192.9,49.70416666666667,10,141,23.5,482.33468036529695,High,0,3.6109179126442243,2.0794415416798357,7.084980538351343,3.926008089994809,6.18070933370531
17194,274,2,142.87,5.495,24,86,86.0,13.579424657534245,Low,1,5.616771097666572,1.0986122886681098,4.968910114048942,1.871032650122563,2.6796112647274346
17197,30,1,1013.01,34.93137931034483,29,0,0.0,34.93137931034483,Mid,0,3.4339872044851463,0.6931471805599453,6.921668046035439,3.581610989209771,3.581610989209771
17198,24,3,628.47,6.685851063829787,87,347,173.5,39.12596677353541,Mid,0,3.2188758248682006,1.3862943611198906,6.444878195478245,2.0393811143631515,3.6920236752044193
17201,54,1,260.13,6.845526315789473,36,0,0.0,6.845526315789473,Low,0,4.007333185232471,0.6931471805599453,5.565018367611075,2.05994347326405,2.05994347326405
17203,36,6,1244.22,9.72046875,99,24,4.8,62.15773715753424,Mid,0,3.6109179126442243,1.9459101490553132,7.127067500115305,2.372154881365777,4.145635361600831
17204,175,4,1425.1100000000001,27.943333333333335,40,88,29.333333333333332,138.72142465753424,High,1,5.170483995038151,1.6094379124341003,7.2627057368491235,3.365339895404444,4.939650616404928
17205,54,1,84.74,16.948,5,0,0.0,16.948,Low,0,4.007333185232471,0.6931471805599453,4.451319461169831,2.887478688113737,2.887478688113737
17206,53,1,204.24,29.177142857142858,7,0,0.0,29.177142857142858,Mid,0,3.9889840465642745,0.6931471805599453,5.324180026073764,3.4070847787834193,3.4070847787834193
17211,27,8,2201.38,10.686310679611651,146,342,48.857142857142854,165.5938991887219,High,0,3.332204510175204,2.1972245773362196,7.6972938727846225,2.4584181294036744,5.115559109546757
17212,253,1,3.95,3.95,1,0,0.0,3.95,Low,1,5.537334267018537,0.6931471805599453,1.599387576580599,1.599387576580599,1.599387576580599
17213,40,7,2715.78,17.52116129032258,83,326,54.333333333333336,232.1913894829872,High,0,3.713572066704308,2.0794415416798357,7.907202634488047,2.9189139319132247,5.451859530479849
17214,60,6,843.87,8.977340425531915,73,298,59.6,97.84071291168756,High,0,4.110873864173311,1.9459101490553132,6.739182769367794,2.300316564380825,4.593509593879581
17217,234,1,113.5,12.61111111111111,9,0,0.0,12.61111111111111,Low,1,5.459585514144159,0.6931471805599453,4.740574822994295,2.6108864526485625,2.6108864526485625
17218,4,10,1879.82,6.98817843866171,144,363,40.333333333333336,139.38065488618423,High,0,1.6094379124341003,2.3978952727983707,7.539463130942184,2.0779627536442957,4.944357696387449
17219,32,1,114.23,4.5692,24,0,0.0,4.5692,Low,0,3.4965075614664802,0.6931471805599453,4.746930131025923,1.7172514170529936,1.7172514170529936
17220,24,14,3092.85,6.608653846153846,300,339,26.076923076923077,178.45175974710222,High,0,3.2188758248682006,2.70805020110221,8.037171549026938,2.029286263473775,5.189906423882131
17221,7,2,246.31,4.037868852459017,57,28,28.0,8.695246350774758,Low,0,2.0794415416798357,1.0986122886681098,5.510642610426367,1.6169831459240653,2.271635698456855
17222,65,1,354.15,12.648214285714285,27,0,0.0,12.648214285714285,Low,0,4.189654742026425,0.6931471805599453,5.872540235443819,2.613608691513689,2.613608691513689
17223,310,2,289.79,6.2997826086956525,41,58,58.0,14.601687909469923,Low,1,5.739792912179234,1.0986122886681098,5.672601357172626,1.9878445680801908,2.7473791077273617
17226,309,1,156.94,9.231764705882354,17,0,0.0,9.231764705882354,Low,1,5.736572297479192,0.6931471805599453,5.062215214069435,2.325497068105403,2.325497068105403
17227,19,6,618.76,14.389767441860466,26,349,69.8,168.89250334501435,High,0,2.995732273553991,1.9459101490553132,6.429332306323647,2.7337028367463927,5.135165903778643
17228,16,8,1890.97,9.13512077294686,139,356,50.857142857142854,144.35993594070547,High,0,2.833213344056216,2.1972245773362196,7.545373893249326,2.3160066962559394,4.979212983393718
17229,96,2,318.76,6.782127659574468,39,46,46.0,15.273723112795102,Low,1,4.574710978503383,1.0986122886681098,5.767570714403068,2.051829778896387,2.7895517280456086
17230,264,7,2458.1,44.69272727272727,43,95,15.833333333333334,394.2755666251556,High,1,5.579729825986222,2.0794415416798357,7.807550708327095,3.8219391445954023,5.979583158691242
17231,12,10,3052.27,5.705177570093458,288,349,38.77777777777778,111.60265164511586,High,0,2.5649493574615367,2.3978952727983707,8.023968426426862,1.9028799996183823,4.723865264674456
17232,3,2,421.52,11.708888888888888,30,11,11.0,24.123519025875186,Mid,0,1.3862943611198906,1.0986122886681098,6.046236782954962,2.5423016611509506,3.223804420398186
17233,35,1,165.88,6.911666666666666,24,0,0.0,6.911666666666666,Low,0,3.58351893845611,0.6931471805599453,5.117274991252462,2.068338463335172,2.068338463335172
17234,183,1,114.03999999999999,8.772307692307692,13,0,0.0,8.772307692307692,Low,1,5.214935757608986,0.6931471805599453,4.745279893972737,2.2795526400372887,2.2795526400372887
17235,25,2,550.0600000000001,18.967586206896552,24,347,347.0,73.99956920170052,Mid,0,3.258096538021482,1.0986122886681098,6.311843696146471,2.994110269160626,4.317482369542487
17236,13,6,817.58,8.015490196078431,85,350,70.0,94.20946011281224,High,0,2.6390573296152584,1.9459101490553132,6.707571131802838,2.1989442307819096,4.556079307793257
17237,11,2,314.69,16.562631578947368,18,11,11.0,34.12355875991348,Mid,0,2.4849066497880004,1.0986122886681098,5.754760719420831,2.8657734391056073,3.5588720950658495
17238,3,17,3630.2,6.494096601073345,292,368,23.0,221.70667875609578,High,0,1.3862943611198906,2.8903717578961645,8.197318451142255,2.0141155907438915,5.4058555637377275
17239,313,1,382.5,25.5,15,0,0.0,25.5,Mid,1,5.749392985908253,0.6931471805599453,5.949339620807311,3.2771447329921766,3.2771447329921766
17242,108,2,1015.04,26.71157894736842,29,72,72.0,63.961424657534245,Mid,1,4.6913478822291435,1.0986122886681098,6.923667997442186,3.3218503383907665,4.173793626917342
17243,1,26,7457.77,19.677493403693934,167,368,14.72,1027.4347103769837,High,0,0.6931471805599453,3.295836866004329,8.917145800247143,3.029045833574996,6.935793226647304
17244,53,1,666.18,25.62230769230769,26,0,0.0,25.62230769230769,Mid,0,3.9889840465642745,0.6931471805599453,6.503059874576063,3.281749499378925,3.281749499378925
17245,205,1,171.45000000000002,19.05,9,0,0.0,19.05,Low,1,5.327876168789581,0.6931471805599453,5.15010733938285,2.998229153752578,2.998229153752578
17247,15,1,233.34,4.487307692307692,50,0,0.0,4.487307692307692,Low,0,2.772588722239781,0.6931471805599453,5.45677305224001,1.702437733105241,1.702437733105241
17248,120,1,277.85,4.086029411764706,67,0,0.0,4.086029411764706,Low,1,4.795790545596741,0.6931471805599453,5.630674002835563,1.626497449870487,1.626497449870487
17250,4,2,339.07,6.164909090909091,53,257,257.0,21.01136139476961,Low,0,1.6094379124341003,1.0986122886681098,5.829151478772285,1.9691953732595295,3.091558747090749
17251,363,1,283.28000000000003,7.263589743589744,37,0,0.0,7.263589743589744,Low,1,5.8971538676367405,0.6931471805599453,5.6499596679586945,2.111859086779349,2.111859086779349
17252,117,2,353.86,4.067356321839081,86,69,69.0,9.672507636592664,Low,1,4.770684624465665,1.0986122886681098,5.871723345495433,1.6228192460736082,2.3676710551889757
17253,18,1,147.36,9.21,16,0,0.0,9.21,Low,0,2.9444389791664403,0.6931471805599453,4.9996417526213905,2.3233676321765744,2.3233676321765744
17254,5,2,259.69,2.3395495495495497,99,10,10.0,4.807293594964829,Low,0,1.791759469228055,1.0986122886681098,5.5633319619375525,1.2058359324891261,1.7591146439141379
17255,41,2,298.41,3.825769230769231,69,258,258.0,13.060023182297156,Low,0,3.7376696182833684,1.0986122886681098,5.701813871561357,1.5739701481501263,2.6433355351931906
17256,107,2,150.3,10.020000000000001,12,204,204.0,31.240438356164386,Mid,1,4.68213122712422,1.0986122886681098,5.01926462079431,2.3997118037247684,3.473221514201217
17259,148,2,603.37,4.865887096774194,104,220,220.0,15.597501104728238,Low,1,5.003946305945459,1.0986122886681098,6.40418659316403,1.7691537233148318,2.809252148171093
17262,52,3,399.76,49.97,8,313,156.5,278.4629589041096,High,0,3.970291913552122,1.3862943611198906,5.993362744391062,3.93123722435195,5.632869757530515
17263,208,1,63.440000000000005,2.7582608695652175,23,0,0.0,2.7582608695652175,Low,1,5.342334251964811,0.6931471805599453,4.165734558308774,1.3239563157095355,1.3239563157095355
17265,139,2,550.4,4.368253968253968,105,41,41.0,9.71786910197869,Low,1,4.941642422609304,1.0986122886681098,6.312460498589696,1.680502710072947,2.371912358083235
17266,2,3,310.64,3.883,60,145,72.5,16.27668493150685,Low,0,1.0986122886681098,1.3862943611198906,5.741848675462657,1.5857597850795233,2.8493579007299474
17267,127,2,250.12,6.76,36,0,0.0,13.52,Low,1,4.852030263919617,1.0986122886681098,5.525930912533698,2.048982334195127,2.67552700939665
17268,150,1,35.0,17.5,2,0,0.0,17.5,Low,1,5.017279836814924,0.6931471805599453,3.58351893845611,2.917770732084279,2.917770732084279
17272,46,3,1971.47,18.25435185185185,68,216,108.0,87.17078158295281,High,0,3.8501476017100584,1.3862943611198906,7.587041843478894,2.9577371054098407,4.479275633559508
17274,35,1,111.98,4.147407407407408,24,0,0.0,4.147407407407408,Low,0,3.58351893845611,0.6931471805599453,4.727210811897116,1.6384931718818523,1.6384931718818523
17277,228,2,1065.3500000000001,15.43985507246377,67,95,95.0,38.91689497716895,Mid,1,5.43372200355424,1.0986122886681098,6.9719968810436015,2.7997085740456105,3.6867996672851118
17278,241,1,206.09,14.720714285714285,14,0,0.0,14.720714285714285,Low,1,5.488937726156687,0.6931471805599453,5.333153481383494,2.754979223991322,2.754979223991322
17279,58,1,111.88,15.982857142857142,6,0,0.0,15.982857142857142,Low,0,4.07753744390572,0.6931471805599453,4.726325307544559,2.8322044319141355,2.8322044319141355
17282,130,3,577.75,7.132716049382716,72,169,84.5,31.30578386605784,Mid,1,4.875197323201151,1.3862943611198906,6.360870605400444,2.095894945183133,3.4752462812586327
17284,60,6,1652.58,5.659520547945205,229,276,55.2,59.634290486019886,Mid,0,4.110873864173311,1.9459101490553132,7.410697913471,1.8960474921628907,4.104860582647037
17286,22,1,153.92,3.420444444444444,44,0,0.0,3.420444444444444,Low,0,3.1354942159291497,0.6931471805599453,5.0429088546465515,1.486240244076218,1.486240244076218
17287,26,7,787.66,6.8492173913043475,83,346,57.666666666666664,93.39330125074447,High,0,3.295836866004329,2.0794415416798357,6.670335302749119,2.0604138314491607,4.547470109306722
17288,9,7,1151.05,8.589925373134328,111,349,58.166666666666664,117.62314250664485,High,0,2.302585092994046,2.0794415416798357,7.049298243091741,2.260713107127251,4.775951598275524
17289,32,3,931.91,8.47190909090909,85,148,74.0,35.72128244084682,Mid,0,3.4965075614664802,1.3862943611198906,6.838308733171979,2.248330480429744,3.603356490002094
17290,4,2,500.97,5.0097000000000005,90,12,12.0,10.348804931506852,Low,0,1.6094379124341003,1.0986122886681098,6.218540356949797,1.7933748304959067,2.4291124460055293
17293,8,8,1526.21,11.923515625,88,352,50.285714285714285,187.37886472602742,High,0,2.1972245773362196,2.1972245773362196,7.331197820320954,2.559048568538149,5.238455172866412
17295,29,3,531.45,7.815441176470589,52,35,17.5,25.694601128122482,Mid,0,3.4011973816621555,1.3862943611198906,6.2774889964613925,2.176504862977556,3.284461340020796
17297,17,1,131.78,2.583921568627451,49,0,0.0,2.583921568627451,Low,0,2.8903717578961645,0.6931471805599453,4.888693623291013,1.2764576111197299,1.2764576111197299
17298,101,2,458.58,15.81310344827586,29,23,23.0,33.61909116674539,Mid,1,4.624972813284271,1.0986122886681098,6.13031302892679,2.8221585495521775,3.5444052977207954
17299,12,4,637.91,11.39125,49,161,53.666666666666664,65.66353424657534,Mid,0,2.5649493574615367,1.6094379124341003,6.4597635993875135,2.51699057836497,4.199658090474666
17301,21,1,197.63,2.994393939393939,59,0,0.0,2.994393939393939,Low,0,3.091042453358316,0.6931471805599453,5.291443797604864,1.3848918629274103,1.3848918629274103
17302,15,5,1110.13,14.232435897435899,67,290,72.5,127.7019933263084,High,0,2.772588722239781,1.791759469228055,7.013132794495465,2.723427094855662,4.8574996026430455
17303,361,1,233.09,4.4825,52,0,0.0,4.4825,Low,1,5.8916442118257715,0.6931471805599453,5.45570565679678,1.7015612013099062,1.7015612013099062
17306,11,11,1227.72,72.21882352941176,4,311,31.1,1471.2854020950845,High,0,2.4849066497880004,2.4849066497880004,7.113728256107373,4.293452539950491,7.294571167787966
17309,95,1,82.75,6.895833333333333,11,0,0.0,6.895833333333333,Low,1,4.564348191467836,0.6931471805599453,4.427836170705175,2.0663351941745356,2.0663351941745356
17311,78,2,1043.24,21.734166666666667,48,238,238.0,71.81206849315069,Mid,0,4.3694478524670215,1.0986122886681098,6.951044627080535,3.123868932400955,4.287881717468134
17312,155,2,104.30000000000001,9.481818181818182,10,4,4.0,19.17145703611457,Low,1,5.049856007249537,1.0986122886681098,4.6568134191399295,2.349642154476643,3.0042685871416572
17313,31,1,911.4,101.26666666666667,9,0,0.0,101.26666666666667,High,0,3.4657359027997265,0.6931471805599453,6.8160784904102325,4.627583780824992,4.627583780824992
17314,25,8,2332.28,18.658240000000003,115,287,41.0,266.63391736986307,High,0,3.258096538021482,2.1972245773362196,7.755030281965255,2.9784965888398776,5.589620066746563
17315,2,36,5125.4400000000005,11.364611973392462,249,355,10.142857142857142,807.0431297269386,High,0,1.0986122886681098,3.6109179126442243,8.542166740150112,2.5148385194371072,6.694615435471444
17317,46,1,38.16,38.16,1,0,0.0,38.16,Mid,0,3.8501476017100584,0.6931471805599453,3.6676558176623097,3.6676558176623097,3.6676558176623097
17320,100,3,1170.38,16.255277777777778,57,267,133.5,84.43837442922374,Mid,1,4.61512051684126,1.3862943611198906,7.065937819922766,2.8481180548137695,4.4477953491557
17321,8,2,670.96,6.329811320754717,93,59,59.0,14.705972602739728,Low,0,2.1972245773362196,1.0986122886681098,6.510198814942013,1.991949774878957,2.7540410605693793
17323,15,7,921.0699999999999,4.60535,125,277,46.166666666666664,56.70258328767123,Mid,0,2.772588722239781,2.0794415416798357,6.826621142583565,1.7237214988207712,4.055301943528694
17324,18,4,498.59000000000003,11.871190476190478,35,348,116.0,92.75790476190478,High,0,2.9444389791664403,1.6094379124341003,6.213787762038289,2.554991517422666,4.540715978756321
17325,280,1,96.8,16.133333333333333,6,0,0.0,16.133333333333333,Low,1,5.638354669333745,0.6931471805599453,4.582924577040772,2.8410258837930096,2.8410258837930096
17329,14,2,523.11,15.851818181818182,29,300,300.0,57.761419676214196,Mid,0,2.70805020110221,1.0986122886681098,6.261701585954275,2.8244585549426273,4.073485511602891
17330,23,2,363.9,60.65,5,44,44.0,135.92246575342466,High,0,3.1780538303479458,1.0986122886681098,5.899623343442402,4.121473229610353,4.919414822216048
17331,124,1,175.2,175.2,1,0,0.0,175.2,High,1,4.8283137373023015,0.6931471805599453,5.171619713502079,5.171619713502079,5.171619713502079
17333,86,1,494.25,17.651785714285715,28,0,0.0,17.651785714285715,Low,0,4.465908118654584,0.6931471805599453,6.20506268557866,2.925941890261471,2.925941890261471
17334,302,2,215.82000000000002,23.980000000000004,9,6,6.0,48.74838356164384,Mid,1,5.713732805509369,1.0986122886681098,5.379067516233146,3.2180755046974316,3.9069779718535114
17337,151,4,1913.62,3.570186567164179,415,158,52.666666666666664,20.462548763034142,Low,1,5.0238805208462765,1.6094379124341003,7.557274448503865,1.5195540283975888,3.0663094982319223
17338,17,8,6539.7300000000005,8.73128170894526,386,344,49.142857142857146,135.68172562503432,High,0,2.8903717578961645,2.1972245773362196,8.785804059017215,2.275345615060657,4.917655052460298
17339,94,2,199.20000000000002,28.45714285714286,7,270,270.0,99.01526418786692,High,1,4.553876891600541,1.0986122886681098,5.29931686688112,3.3829364225275462,4.605322816218174
17340,30,11,10915.42,28.499791122715404,212,336,33.6,602.0873680746807,High,0,3.4339872044851463,2.4849066497880004,9.29802335672016,3.3843831827347883,6.402062075244523
17341,157,3,761.2,4.182417582417583,146,209,104.5,19.731844046364596,Low,1,5.062595033026967,1.3862943611198906,6.63620898843976,1.6452716621463659,3.0316708779358925
17343,355,1,176.69,11.043125,16,0,0.0,11.043125,Low,1,5.87493073085203,0.6931471805599453,5.1800404589569835,2.4884939576980294,2.4884939576980294
17344,46,1,135.57,4.373225806451613,30,0,0.0,4.373225806451613,Low,0,3.8501476017100584,0.6931471805599453,4.9168373036903334,1.6814284370038701,1.6814284370038701
17345,15,4,433.84,5.226987951807229,66,181,60.333333333333336,31.276004621224626,Mid,0,2.772588722239781,1.6094379124341003,6.074978147335799,1.8288927410574216,3.474324063164606
17346,4,15,2446.61,5.054979338842975,290,369,26.357142857142858,152.48033567304427,High,0,1.6094379124341003,2.772588722239781,7.802867317214947,1.800880964751996,5.033572452456398
17348,15,5,1077.29,5.129952380952381,176,283,70.75,45.53711154598826,Mid,0,2.772588722239781,1.791759469228055,6.983131731988027,1.813186981720946,3.84025009204583
17349,179,1,55.5,7.928571428571429,6,0,0.0,7.928571428571429,Low,1,5.19295685089021,0.6931471805599453,4.034240638152395,2.1892564076870427,2.1892564076870427
17350,8,4,1236.07,17.658142857142856,65,42,14.0,78.76015499021526,Mid,0,2.1972245773362196,1.6094379124341003,7.120500959312032,2.9262826651255396,4.379024068859008
17351,36,3,587.15,21.746296296296297,22,237,118.5,107.59948249619484,High,0,3.6109179126442243,1.3862943611198906,6.37698201740645,3.1244023319807743,4.687666642260073
17354,51,1,56.690000000000005,14.172500000000001,4,0,0.0,14.172500000000001,Low,0,3.9512437185814275,0.6931471805599453,4.055083848268798,2.719484578727873,2.719484578727873
17356,312,1,178.22,9.38,19,0,0.0,9.38,Low,1,5.746203190540153,0.6931471805599453,5.188614101456073,2.3398808777377424,2.3398808777377424
17357,24,2,361.24,8.40093023255814,39,0,0.0,16.80186046511628,Low,0,3.2188758248682006,1.0986122886681098,5.892306975574764,2.2408086452900906,2.879302972348302
17358,303,2,365.85,6.200847457627119,55,52,52.0,14.168511725098679,Low,1,5.717027701406222,1.0986122886681098,5.904953045160004,1.974198721543831,2.719221682094074
17359,11,1,84.3,6.484615384615385,13,0,0.0,6.484615384615385,Low,0,2.4849066497880004,0.6931471805599453,4.446174454497633,2.0128496317304228,2.0128496317304228
17360,17,3,573.04,4.374351145038168,112,166,83.0,19.09134623026247,Low,0,2.8903717578961645,1.3862943611198906,6.352699080302731,1.6816378495246174,3.0002891865500416
17361,49,3,447.75,17.221153846153847,23,242,121.0,85.91704425711276,Mid,0,3.912023005428146,1.3862943611198906,6.106465939802488,2.902583218375154,4.464954149484595
17362,239,2,276.28,8.125882352941176,29,70,70.0,19.368541498791295,Low,1,5.480638923341991,1.0986122886681098,5.625027825967296,2.2111145910065093,3.013991627223208
17364,1,11,4332.99,10.725222772277228,285,330,33.0,224.64199477824496,High,0,0.6931471805599453,2.4849066497880004,8.37424387475631,2.4617423139196304,5.418949649367377
17365,13,8,4223.14,9.511576576576577,265,320,45.714285714285715,142.8039442181908,High,0,2.6390573296152584,2.1972245773362196,8.348570968776244,2.35247718092496,4.968450873410032
17367,238,1,168.4,4.952941176470588,33,0,0.0,4.952941176470588,Low,1,5.476463551931511,0.6931471805599453,5.132262782217954,1.783885412797149,1.783885412797149
17368,23,8,1002.03,10.547684210526315,83,314,44.857142857142854,156.97265926459986,High,0,3.1780538303479458,2.1972245773362196,6.910780697783824,2.4464849156116064,5.0624219754242485
17370,73,4,443.3,13.853125,30,96,32.0,69.98674657534247,Mid,0,4.30406509320417,1.6094379124341003,6.096500009941863,2.6982102808202373,4.262493191663761
17371,17,3,385.89,4.593928571428571,80,343,171.5,26.732888454011743,Mid,0,2.8903717578961645,1.3862943611198906,5.958140414900485,1.7216818259153668,3.322619017708698
17372,41,8,1305.23,5.2209200000000004,212,321,45.857142857142854,78.49975057534247,Mid,0,3.7376696182833684,2.1972245773362196,7.1749004045911215,1.827917805781333,4.375753884238288
17373,40,4,646.92,11.349473684210526,47,272,90.66666666666667,79.22865465032444,Mid,0,3.713572066704308,1.6094379124341003,6.473767231940735,2.513613445502755,4.384880740963925
17374,219,2,495.77,17.706071428571427,24,62,62.0,41.42735616438355,Mid,1,5.393627546352362,1.0986122886681098,6.208127142322502,2.928848146489589,3.7477933467468927
17375,199,3,387.35,5.696323529411765,62,162,81.0,24.673664383561643,Mid,1,5.298317366548036,1.3862943611198906,5.9619069948656565,1.901558648837721,3.2454657343470847
17376,71,2,203.2,8.466666666666667,23,240,240.0,28.0675799086758,Mid,0,4.276666119016055,1.0986122886681098,5.319099905730565,2.247776856499051,3.3696234606297226
17377,24,20,4100.92,9.810813397129186,190,349,18.36842105263158,383.83127482467063,High,0,3.2188758248682006,3.044522437723423,8.319210435760528,2.3805468736981785,5.952804991020763
17379,11,1,395.86,4.88716049382716,69,0,0.0,4.88716049382716,Low,0,2.4849066497880004,0.6931471805599453,5.983583573657106,1.7727737920878222,1.7727737920878222
17381,67,8,1192.17,62.74578947368421,9,241,34.42857142857143,833.4016092285509,High,0,4.219507705176107,2.1972245773362196,7.084368909850497,4.154903134385685,6.726714832290349
17382,65,1,50.400000000000006,50.400000000000006,1,0,0.0,50.400000000000006,Mid,0,4.189654742026425,0.6931471805599453,3.9396381724611196,3.9396381724611196,3.9396381724611196
17383,4,1,199.29,3.9076470588235295,49,0,0.0,3.9076470588235295,Low,0,1.6094379124341003,0.6931471805599453,5.299766316313141,1.5907946128577672,1.5907946128577672
17384,19,2,336.4,22.426666666666666,12,199,199.0,69.30761643835615,Mid,0,2.995732273553991,1.0986122886681098,5.821269170111868,3.153874974650787,4.252880134887687
17385,15,1,261.11,5.555531914893617,42,0,0.0,5.555531914893617,Low,0,2.772588722239781,0.6931471805599453,5.568764262978113,1.880309260360329,1.880309260360329
17386,8,3,373.14,31.095,12,157,78.5,133.4103287671233,High,0,2.1972245773362196,1.3862943611198906,5.924630058920759,3.4687002547637413,4.900897276082024
17387,20,2,725.97,9.6796,68,13,13.0,20.04870575342466,Low,0,3.044522437723423,1.0986122886681098,6.588885211207523,2.3683353796471405,3.046839073840269
17388,78,2,138.43,13.843,10,53,53.0,31.70615890410959,Mid,0,4.3694478524670215,1.0986122886681098,4.93756268320693,2.697528373642628,3.4875634058598095
17389,1,30,8340.06,62.23925373134328,37,330,11.379310344827585,3555.3107953383765,High,0,0.6931471805599453,3.4339872044851463,9.028945585597828,4.1469252116919995,8.1764789930785
17392,307,2,391.06,6.628135593220339,50,51,51.0,15.1085172974228,Low,1,5.730099782973574,1.0986122886681098,5.971414889302278,2.0318434633038804,2.7793481567908374
17394,219,1,48.349999999999994,16.116666666666664,3,0,0.0,16.116666666666664,Low,1,5.393627546352362,0.6931471805599453,3.8989377658794906,2.8400526477064574,2.8400526477064574
17396,149,3,1008.3,112.03333333333333,9,223,111.5,541.443287671233,High,1,5.0106352940962555,1.3862943611198906,6.917012300244814,4.727682760463483,6.296083541095178
17397,22,2,679.46,7.466593406593407,87,0,0.0,14.933186813186815,Low,0,3.1354942159291497,1.0986122886681098,6.5227690400552945,2.1361282325543876,2.7684041549619236
17398,115,3,640.63,17.314324324324325,29,140,70.0,71.86630507219549,Mid,1,4.7535901911063645,1.3862943611198906,6.464011813563917,2.90768350362147,4.288626324649328
17400,126,5,1918.24,9.40313725490196,168,226,56.5,76.12676873489121,Mid,1,4.844187086458591,1.791759469228055,7.5596845533258,2.3421074197825495,4.34545041531612
17402,5,11,1218.81,25.932127659574466,30,364,36.4,569.7252923345962,High,0,1.791759469228055,2.4849066497880004,7.106450387894008,3.293319910742143,6.346907994651755
17403,36,1,281.62,8.533939393939393,32,0,0.0,8.533939393939393,Low,0,3.6109179126442243,0.6931471805599453,5.6441032391546,2.2548579999278786,2.2548579999278786
17404,4,9,2150.54,53.7635,34,353,44.125,951.8348958904111,High,0,1.6094379124341003,2.302585092994046,7.673939143786054,4.003023913644372,6.859441641940548
17405,1,3,976.96,12.366582278481014,74,149,74.5,52.244574995665,Mid,0,0.6931471805599453,1.3862943611198906,6.885468769402897,2.592757732293887,3.9748959213839363
17406,333,2,1587.62,14.700185185185184,95,33,33.0,32.058486047691524,Mid,1,5.811140992976701,1.0986122886681098,7.370620993821406,2.753672507519424,3.498278297263581
17408,163,1,19.9,19.9,1,0,0.0,19.9,Low,1,5.099866427824199,0.6931471805599453,3.039749158970765,3.039749158970765,3.039749158970765
17409,185,2,592.45,53.85909090909092,11,63,63.0,126.31063511830638,High,1,5.225746673713202,1.0986122886681098,6.385952964502514,4.004767914265536,4.846630045815382
17410,16,5,1096.07,17.968360655737705,55,199,49.75,138.82404671008308,High,0,2.833213344056216,1.791759469228055,7.000398268631412,2.942772362486692,4.940384822948548
17411,12,3,778.94,18.998536585365855,39,249,124.5,95.87754627464084,High,0,2.5649493574615367,1.3862943611198906,6.659216993647982,2.995659100145175,4.573447771453414
17412,3,7,1244.14,19.140615384615387,47,369,61.5,269.4369365648051,High,0,1.3862943611198906,2.0794415416798357,7.127003252376,3.002738442166977,5.600038934561828
17414,185,1,28.0,9.333333333333334,3,0,0.0,9.333333333333334,Low,1,5.225746673713202,0.6931471805599453,3.367295829986474,2.3353749158170367,2.3353749158170367
17415,80,1,168.29,16.829,10,0,0.0,16.829,Low,0,4.394449154672439,0.6931471805599453,5.131613220649158,2.8808263450526335,2.8808263450526335
17416,30,6,5432.14,21.641992031872512,173,251,50.2,219.14740424602957,High,0,3.4339872044851463,1.9459101490553132,8.600272514671575,3.11980623673785,5.394297341289778
17418,42,2,463.46000000000004,15.448666666666668,29,281,281.0,54.68404748858448,Mid,0,3.7612001156935624,1.0986122886681098,6.1408754404446775,2.8002444202282777,4.019693705348751
17419,11,12,4111.67,20.254532019704435,152,355,32.27272727272727,479.4497442472502,High,0,2.4849066497880004,2.5649493574615367,8.32182773160528,3.056570144146792,6.174722632403956
17420,50,3,521.98,19.332592592592594,25,323,161.5,109.32183866057841,High,0,3.9318256327243257,1.3862943611198906,6.259543222415938,3.0122251449691224,4.7034018999576395
17422,16,6,1634.81,15.422735849056604,85,279,55.8,163.2697296459033,High,0,2.833213344056216,1.9459101490553132,7.399893373498963,2.798666707018351,5.101509769760699
17423,46,2,629.29,25.171599999999998,25,171,171.0,73.92864438356163,Mid,0,3.8501476017100584,1.0986122886681098,6.446180030932315,3.2646748533816043,4.316536252441063
17425,19,2,759.1700000000001,17.65511627906977,42,41,41.0,39.27658744823193,Mid,0,2.995732273553991,1.0986122886681098,6.63354209247732,2.926120439785283,3.695770343512397
17426,8,6,4357.24,16.888527131782944,167,274,54.8,177.39893978974195,High,0,2.1972245773362196,1.9459101490553132,8.379823585121754,2.884159564996851,5.184022277245638
17427,72,1,100.8,50.4,2,0,0.0,50.4,Mid,0,4.290459441148391,0.6931471805599453,4.623010104116422,3.9396381724611196,3.9396381724611196
17428,1,25,8772.37,35.23040160642571,198,368,15.333333333333334,1768.7592039390443,High,0,0.6931471805599453,3.258096538021482,9.079476276093718,3.5898985897593136,7.478598773340899
